timestamp,temperature_c,humidity_percent,rain_mm,wind_speed_kmh,weather_code,wind_direction_deg,apparent_temperature_c,dew_point_c,precipitation_mm
2026-08-13 17:30:00,26.95,95.67667,0.0,14.068817,3.0,86.33228,32.447227,26.2,0.0
2026-08-13 18:30:00,26.6,96.519135,0.1,14.156058,51.0,78.26146,31.946396,26.0,0.1
2026-08-13 19:30:00,26.25,96.510216,0.1,16.039202,51.0,80.960594,31.083012,25.65,0.1
2026-08-13 20:30:00,26.2,95.93761,0.0,15.99571,3.0,70.953285,30.938183,25.5,0.0
2026-08-13 21:30:00,26.25,95.08788,0.0,15.486278,3.0,70.30129,30.995316,25.4,0.0
2026-08-13 22:30:00,26.2,95.369194,0.1,15.328561,51.0,80.53775,30.968395,25.4,0.1
2026-08-13 23:30:00,26.9,93.15945,0.2,16.215992,51.0,92.544754,31.740047,25.7,0.2
2026-08-14 00:30:00,26.6,96.23392,0.5,18.000898,53.0,89.42708,31.351234,25.95,0.5
2026-08-14 01:30:00,27.05,95.67979,0.4,17.534992,51.0,95.300835,32.111458,26.3,0.4
2026-08-14 02:30:00,28.3,90.52623,0.2,14.897651,51.0,101.85298,33.955563,26.6,0.2
2026-08-14 03:30:00,30.25,79.69872,0.3,17.418196,51.0,108.06056,35.6038,26.35,0.3
2026-08-14 04:30:00,30.55,77.42058,0.2,16.284779,51.0,103.42185,35.682198,26.15,0.2
2026-08-14 05:30:00,31.9,67.36072,0.0,16.011908,3.0,98.40329,36.83665,25.1,0.0
2026-08-14 06:30:00,32.4,68.46607,0.1,14.264361,51.0,100.17545,39.2133,25.85,0.1
2026-08-14 07:30:00,30.05,81.33545,1.0,16.947742,55.0,112.47948,36.454674,26.5,1.0
2026-08-14 08:30:00,31.3,75.05816,0.4,12.3165245,51.0,116.939445,37.834183,26.35,0.4
2026-08-14 09:30:00,28.65,88.9654,1.5,14.637663,61.0,106.42938,34.3784,26.65,1.5
2026-08-14 10:30:00,29.55,83.217255,0.3,10.990322,51.0,121.60746,35.63128,26.4,0.3
2026-08-14 11:30:00,29.45,82.715935,0.0,10.97262,3.0,131.00899,35.393967,26.2,0.0
2026-08-14 12:30:00,29.05,83.90236,0.0,8.035746,3.0,105.59287,35.318916,26.05,0.0
2026-08-14 13:30:00,28.7,85.11583,0.0,9.56713,3.0,101.94416,34.67729,25.95,0.0
2026-08-14 14:30:00,28.2,87.36636,0.0,8.827344,3.0,92.33726,34.25177,25.9,0.0
2026-08-14 15:30:00,27.8,88.37429,0.0,8.885877,3.0,96.980965,33.70741,25.7,0.0
2026-08-14 16:30:00,27.6,88.88427,0.0,9.0018,3.0,88.85426,33.423107,25.6,0.0
2026-08-14 17:30:00,28.15,87.62114,0.0,9.0018,3.0,91.14574,34.17642,25.9,0.0
